Datetime,Open,Year,Week
2023-06-19 09:00:00+02:00,128.3000030517578,2023,25
2023-06-19 11:00:00+02:00,128.3800048828125,2023,25
2023-06-19 13:00:00+02:00,128.05999755859375,2023,25
2023-06-19 15:00:00+02:00,127.94000244140625,2023,25
2023-06-19 17:00:00+02:00,127.68000030517578,2023,25
2023-06-20 09:00:00+02:00,127.5,2023,25
2023-06-20 11:00:00+02:00,125.62000274658203,2023,25
2023-06-20 13:00:00+02:00,125.77999877929688,2023,25
2023-06-20 15:00:00+02:00,126.0,2023,25
2023-06-20 17:00:00+02:00,126.04000091552734,2023,25
2023-06-21 09:00:00+02:00,126.58000183105469,2023,25
2023-06-21 11:00:00+02:00,127.68000030517578,2023,25
2023-06-21 13:00:00+02:00,127.30000305175781,2023,25
2023-06-21 15:00:00+02:00,126.5,2023,25
2023-06-21 17:00:00+02:00,125.22000122070312,2023,25
2023-06-22 09:00:00+02:00,123.83999633789062,2023,25
2023-06-22 11:00:00+02:00,123.4000015258789,2023,25
2023-06-22 13:00:00+02:00,122.30000305175781,2023,25
2023-06-22 15:00:00+02:00,122.54000091552734,2023,25
2023-06-22 17:00:00+02:00,122.62000274658203,2023,25
2023-06-23 09:00:00+02:00,123.04000091552734,2023,25
2023-06-23 11:00:00+02:00,122.68000030517578,2023,25
2023-06-23 13:00:00+02:00,122.30000305175781,2023,25
2023-06-23 15:00:00+02:00,121.5999984741211,2023,25
2023-06-23 17:00:00+02:00,122.37999725341797,2023,25
