Datetime,Open,Year,Week
2024-09-02 09:00:00+02:00,96.44000244140625,2024,36
2024-09-02 11:00:00+02:00,95.72000122070312,2024,36
2024-09-02 13:00:00+02:00,96.0,2024,36
2024-09-02 15:00:00+02:00,96.16000366210938,2024,36
2024-09-02 17:00:00+02:00,97.9000015258789,2024,36
2024-09-03 09:00:00+02:00,98.13999938964844,2024,36
2024-09-03 11:00:00+02:00,97.54000091552734,2024,36
2024-09-03 13:00:00+02:00,96.81999969482422,2024,36
2024-09-03 15:00:00+02:00,96.5999984741211,2024,36
2024-09-03 17:00:00+02:00,96.0999984741211,2024,36
2024-09-04 09:00:00+02:00,94.94000244140625,2024,36
2024-09-04 11:00:00+02:00,95.30000305175781,2024,36
2024-09-04 13:00:00+02:00,95.0999984741211,2024,36
2024-09-04 15:00:00+02:00,94.9000015258789,2024,36
2024-09-04 17:00:00+02:00,94.68000030517578,2024,36
2024-09-05 09:00:00+02:00,94.44000244140625,2024,36
2024-09-05 11:00:00+02:00,95.26000213623047,2024,36
2024-09-05 13:00:00+02:00,96.13999938964844,2024,36
2024-09-05 15:00:00+02:00,95.9000015258789,2024,36
2024-09-05 17:00:00+02:00,95.18000030517578,2024,36
2024-09-06 09:00:00+02:00,94.94000244140625,2024,36
2024-09-06 11:00:00+02:00,93.5199966430664,2024,36
2024-09-06 13:00:00+02:00,92.83999633789062,2024,36
2024-09-06 15:00:00+02:00,93.18000030517578,2024,36
2024-09-06 17:00:00+02:00,91.66000366210938,2024,36
