Datetime,Open,Year,Week,RSI,UpperBand,MiddleBand,LowerBand,SMA,EMA,MACD,MACDSignal,MACDHist
2022-11-01 09:00:00+01:00,97.9,2022,44.0,18.098184415678308,111.84240826926407,107.17200042724599,102.50159258522791,107.17200042724599,111.72261909379556,-7.984957086291217,-9.54518488543771,1.5602277991464923
2022-11-01 11:00:00+01:00,97.9,2022,44.0,18.098184415678308,112.85536528449937,106.68800033569326,100.52063538688715,106.68800033569326,110.40617918010075,-8.154980111324832,-9.267143930615134,1.112163819290302
2022-11-01 13:00:00+01:00,97.9,2022,44.0,18.098184415678308,113.45047529322439,106.20900016784658,98.96752504246878,106.20900016784658,109.21511449628163,-8.195254787789054,-9.052766102049919,0.857511314260865
2022-11-01 15:00:00+01:00,97.9,2022,44.0,18.098184415678308,113.76544357638858,105.71600006103506,97.66655654568154,105.71600006103506,108.1374845442548,-8.13341580453124,-8.868896042546183,0.7354802380149437
2022-11-01 17:00:00+01:00,97.9,2022,44.0,18.098184415678308,113.91414183790765,105.23199996948233,96.54985810105701,105.23199996948233,107.16248601623053,-7.992277959477036,-8.693572425932354,0.7012944664553178
2022-11-02 09:00:00+01:00,97.1,2022,44.0,17.437879836685592,113.98058527375593,104.69800003051748,95.41541478727902,104.69800003051748,106.20415401468476,-7.854437448856487,-8.52574543051718,0.6713079816606928
2022-11-02 11:00:00+01:00,97.1,2022,44.0,17.43787983668559,113.89395089790216,104.16400009155264,94.43404928520312,104.16400009155264,105.33709172757193,-7.656933488126924,-8.351983042039128,0.6950495539122041
2022-11-02 13:00:00+01:00,97.1,2022,44.0,17.43787983668559,113.62836645505699,103.61299995422353,93.59763345339006,103.61299995422353,104.5526068011365,-7.414935416465553,-8.164573516924413,0.7496381004588599
2022-11-02 15:00:00+01:00,97.1,2022,44.0,17.43787983668559,113.29143011722151,103.08100006103504,92.87057000484857,103.08100006103504,103.84283472483779,-7.14083509916432,-7.959825833372395,0.8189907342080742
2022-11-02 17:00:00+01:00,97.1,2022,44.0,17.43787983668559,112.92535043089535,102.57799987792957,92.23064932496379,102.57799987792957,103.20065998913896,-6.8447071001486535,-7.736802086727646,0.8920949865789929
2022-11-03 09:00:00+01:00,95.92,2022,44.0,16.176867958291965,112.66659442716883,102.06699990844716,91.46740538972549,102.06699990844716,102.50726379969716,-6.628826678126131,-7.515207005007343,0.8863803268812118
2022-11-03 11:00:00+01:00,95.92,2022,44.0,16.17686795829196,112.32398330180771,101.56299990844715,90.80201651508659,101.56299990844715,101.87990534258314,-6.384147410978841,-7.288995086201643,0.9048476752228023
2022-11-03 13:00:00+01:00,95.92,2022,44.0,16.176867958291965,111.8303960105131,101.04000004577627,90.24960408103944,101.04000004577627,101.31229530995618,-6.119693313801008,-7.055134731721516,0.935441417920508
2022-11-03 15:00:00+01:00,95.92,2022,44.0,16.176867958291965,111.25096613700427,100.52200010681142,89.79303407661857,100.52200010681142,100.79874337567465,-5.842759838077058,-6.812659752992625,0.9698999149155672
2022-11-03 17:00:00+01:00,95.92,2022,44.0,16.176867958291965,110.39056033581014,99.95400016784659,89.51743999988304,99.95400016784659,100.33410114941992,-5.559205008514667,-6.561968804097033,1.002763795582366
2022-11-04 09:00:00+01:00,95.1,2022,44.0,15.079228098845698,109.29121476711428,99.316000137329,89.34078550754371,99.316000137329,99.83561532566564,-5.339107008048245,-6.317396444887275,0.97828943683903
2022-11-04 11:00:00+01:00,95.1,2022,44.0,15.079228098845698,107.62343937566689,98.60800003051747,89.59256068536806,98.60800003051747,99.38460434226891,-5.105821030383126,-6.075081361986445,0.9692603316033193
2022-11-04 13:00:00+01:00,95.1,2022,44.0,15.079228098845698,105.6045052664299,97.90300018310536,90.20149509978083,97.90300018310536,98.97654678586235,-4.864861121609792,-5.833037313911115,0.968176192301323
2022-11-04 15:00:00+01:00,95.1,2022,44.0,15.079228098845698,103.19091928149733,97.2220001220702,91.25308096264307,97.2220001220702,98.60735185387546,-4.620634855515476,-5.590556822231987,0.9699219667165107
