Datetime,Open,Year,Week
2024-04-22 09:00:00+02:00,51.2400016784668,2024,17
2024-04-22 11:00:00+02:00,51.099998474121094,2024,17
2024-04-22 13:00:00+02:00,51.0,2024,17
2024-04-22 15:00:00+02:00,51.20000076293945,2024,17
2024-04-22 17:00:00+02:00,51.599998474121094,2024,17
2024-04-23 09:00:00+02:00,51.52000045776367,2024,17
2024-04-23 11:00:00+02:00,51.70000076293945,2024,17
2024-04-23 13:00:00+02:00,51.959999084472656,2024,17
2024-04-23 15:00:00+02:00,52.060001373291016,2024,17
2024-04-23 17:00:00+02:00,52.15999984741211,2024,17
2024-04-24 09:00:00+02:00,52.099998474121094,2024,17
2024-04-24 11:00:00+02:00,52.97999954223633,2024,17
2024-04-24 13:00:00+02:00,52.900001525878906,2024,17
2024-04-24 15:00:00+02:00,53.02000045776367,2024,17
2024-04-24 17:00:00+02:00,52.7400016784668,2024,17
2024-04-25 09:00:00+02:00,52.540000915527344,2024,17
2024-04-25 11:00:00+02:00,52.7599983215332,2024,17
2024-04-25 13:00:00+02:00,53.13999938964844,2024,17
2024-04-25 15:00:00+02:00,52.720001220703125,2024,17
2024-04-25 17:00:00+02:00,52.380001068115234,2024,17
2024-04-26 09:00:00+02:00,52.540000915527344,2024,17
2024-04-26 11:00:00+02:00,52.31999969482422,2024,17
2024-04-26 13:00:00+02:00,52.400001525878906,2024,17
2024-04-26 15:00:00+02:00,52.599998474121094,2024,17
2024-04-26 17:00:00+02:00,52.97999954223633,2024,17
