Datetime,Open,Year,Week
2024-04-02 09:00:00+02:00,56.560001373291016,2024,14
2024-04-02 11:00:00+02:00,56.15999984741211,2024,14
2024-04-02 13:00:00+02:00,56.29999923706055,2024,14
2024-04-02 15:00:00+02:00,56.2599983215332,2024,14
2024-04-02 17:00:00+02:00,55.81999969482422,2024,14
2024-04-03 09:00:00+02:00,56.040000915527344,2024,14
2024-04-03 11:00:00+02:00,55.91999816894531,2024,14
2024-04-03 13:00:00+02:00,55.68000030517578,2024,14
2024-04-03 15:00:00+02:00,55.5,2024,14
2024-04-03 17:00:00+02:00,55.63999938964844,2024,14
2024-04-04 09:00:00+02:00,55.47999954223633,2024,14
2024-04-04 11:00:00+02:00,55.2599983215332,2024,14
2024-04-04 13:00:00+02:00,54.900001525878906,2024,14
2024-04-04 15:00:00+02:00,55.08000183105469,2024,14
2024-04-04 17:00:00+02:00,55.65999984741211,2024,14
2024-04-05 09:00:00+02:00,55.15999984741211,2024,14
2024-04-05 11:00:00+02:00,54.84000015258789,2024,14
2024-04-05 13:00:00+02:00,55.18000030517578,2024,14
2024-04-05 15:00:00+02:00,55.29999923706055,2024,14
2024-04-05 17:00:00+02:00,55.540000915527344,2024,14
