Datetime,Open,Year,Week
2023-02-13 09:00:00+01:00,51.20000076293945,2023,7
2023-02-13 11:00:00+01:00,50.900001525878906,2023,7
2023-02-13 13:00:00+01:00,51.220001220703125,2023,7
2023-02-13 15:00:00+01:00,51.29999923706055,2023,7
2023-02-13 17:00:00+01:00,51.34000015258789,2023,7
2023-02-14 09:00:00+01:00,51.41999816894531,2023,7
2023-02-14 11:00:00+01:00,51.84000015258789,2023,7
2023-02-14 13:00:00+01:00,51.68000030517578,2023,7
2023-02-14 15:00:00+01:00,51.18000030517578,2023,7
2023-02-14 17:00:00+01:00,51.060001373291016,2023,7
2023-02-15 09:00:00+01:00,51.099998474121094,2023,7
2023-02-15 11:00:00+01:00,51.18000030517578,2023,7
2023-02-15 13:00:00+01:00,51.08000183105469,2023,7
2023-02-15 15:00:00+01:00,50.900001525878906,2023,7
2023-02-15 17:00:00+01:00,51.29999923706055,2023,7
2023-02-16 09:00:00+01:00,50.47999954223633,2023,7
2023-02-16 11:00:00+01:00,50.63999938964844,2023,7
2023-02-16 13:00:00+01:00,50.31999969482422,2023,7
2023-02-16 15:00:00+01:00,50.040000915527344,2023,7
2023-02-16 17:00:00+01:00,50.2599983215332,2023,7
2023-02-17 09:00:00+01:00,49.86000061035156,2023,7
2023-02-17 11:00:00+01:00,49.77000045776367,2023,7
2023-02-17 13:00:00+01:00,49.790000915527344,2023,7
2023-02-17 15:00:00+01:00,50.08000183105469,2023,7
2023-02-17 17:00:00+01:00,50.220001220703125,2023,7
