Datetime,Open,Year,Week
2022-12-12 09:00:00+01:00,64.5,2022,50
2022-12-12 11:00:00+01:00,64.56999969482422,2022,50
2022-12-12 13:00:00+01:00,64.44999694824219,2022,50
2022-12-12 15:00:00+01:00,64.0999984741211,2022,50
2022-12-12 17:00:00+01:00,64.30999755859375,2022,50
2022-12-13 09:00:00+01:00,64.16999816894531,2022,50
2022-12-13 11:00:00+01:00,64.05999755859375,2022,50
2022-12-13 13:00:00+01:00,64.81999969482422,2022,50
2022-12-13 15:00:00+01:00,65.5199966430664,2022,50
2022-12-13 17:00:00+01:00,64.44000244140625,2022,50
2022-12-14 09:00:00+01:00,64.2699966430664,2022,50
2022-12-14 11:00:00+01:00,64.25,2022,50
2022-12-14 13:00:00+01:00,64.51000213623047,2022,50
2022-12-14 15:00:00+01:00,64.45999908447266,2022,50
2022-12-14 17:00:00+01:00,64.52999877929688,2022,50
2022-12-15 09:00:00+01:00,64.19999694824219,2022,50
2022-12-15 11:00:00+01:00,64.31999969482422,2022,50
2022-12-15 13:00:00+01:00,64.3499984741211,2022,50
2022-12-15 15:00:00+01:00,63.529998779296875,2022,50
2022-12-15 17:00:00+01:00,62.77000045776367,2022,50
2022-12-16 09:00:00+01:00,62.220001220703125,2022,50
2022-12-16 11:00:00+01:00,62.529998779296875,2022,50
2022-12-16 13:00:00+01:00,62.7599983215332,2022,50
2022-12-16 15:00:00+01:00,62.09000015258789,2022,50
2022-12-16 17:00:00+01:00,61.880001068115234,2022,50
