Datetime,Open,Year,Week
2024-04-22 09:00:00+02:00,74.79000091552734,2024,17
2024-04-22 11:00:00+02:00,73.73999786376953,2024,17
2024-04-22 13:00:00+02:00,73.94999694824219,2024,17
2024-04-22 15:00:00+02:00,74.30999755859375,2024,17
2024-04-22 17:00:00+02:00,74.37000274658203,2024,17
2024-04-23 09:00:00+02:00,74.69999694824219,2024,17
2024-04-23 11:00:00+02:00,73.9000015258789,2024,17
2024-04-23 13:00:00+02:00,73.68000030517578,2024,17
2024-04-23 15:00:00+02:00,73.91000366210938,2024,17
2024-04-23 17:00:00+02:00,74.12999725341797,2024,17
2024-04-24 09:00:00+02:00,74.1500015258789,2024,17
2024-04-24 11:00:00+02:00,73.94000244140625,2024,17
2024-04-24 13:00:00+02:00,74.0,2024,17
2024-04-24 15:00:00+02:00,73.83999633789062,2024,17
2024-04-24 17:00:00+02:00,74.0999984741211,2024,17
2024-04-25 09:00:00+02:00,74.36000061035156,2024,17
2024-04-25 11:00:00+02:00,73.87999725341797,2024,17
2024-04-25 13:00:00+02:00,73.36000061035156,2024,17
2024-04-25 15:00:00+02:00,73.08999633789062,2024,17
2024-04-25 17:00:00+02:00,72.8499984741211,2024,17
2024-04-26 09:00:00+02:00,73.63999938964844,2024,17
2024-04-26 11:00:00+02:00,74.30000305175781,2024,17
2024-04-26 13:00:00+02:00,74.30999755859375,2024,17
2024-04-26 15:00:00+02:00,74.23999786376953,2024,17
2024-04-26 17:00:00+02:00,74.27999877929688,2024,17
