Datetime,Open,Year,Week
2023-07-10 09:00:00+02:00,120.58000183105469,2023,28
2023-07-10 11:00:00+02:00,121.4800033569336,2023,28
2023-07-10 13:00:00+02:00,121.9800033569336,2023,28
2023-07-10 15:00:00+02:00,122.22000122070312,2023,28
2023-07-10 17:00:00+02:00,122.33999633789062,2023,28
2023-07-11 09:00:00+02:00,123.0199966430664,2023,28
2023-07-11 11:00:00+02:00,122.26000213623047,2023,28
2023-07-11 13:00:00+02:00,122.69999694824219,2023,28
2023-07-11 15:00:00+02:00,123.36000061035156,2023,28
2023-07-11 17:00:00+02:00,123.0199966430664,2023,28
2023-07-12 09:00:00+02:00,123.68000030517578,2023,28
2023-07-12 11:00:00+02:00,124.23999786376953,2023,28
2023-07-12 13:00:00+02:00,124.04000091552734,2023,28
2023-07-12 15:00:00+02:00,124.5999984741211,2023,28
2023-07-12 17:00:00+02:00,125.36000061035156,2023,28
2023-07-13 09:00:00+02:00,126.37999725341797,2023,28
2023-07-13 11:00:00+02:00,127.0999984741211,2023,28
2023-07-13 13:00:00+02:00,127.18000030517578,2023,28
2023-07-13 15:00:00+02:00,127.36000061035156,2023,28
2023-07-13 17:00:00+02:00,128.16000366210938,2023,28
2023-07-14 09:00:00+02:00,128.0,2023,28
2023-07-14 11:00:00+02:00,127.73999786376953,2023,28
2023-07-14 13:00:00+02:00,127.86000061035156,2023,28
2023-07-14 15:00:00+02:00,128.1199951171875,2023,28
2023-07-14 17:00:00+02:00,128.5399932861328,2023,28
