Datetime,Open,Year,Week
2024-02-05 09:00:00+01:00,148.8000030517578,2024,6
2024-02-05 11:00:00+01:00,149.1199951171875,2024,6
2024-02-05 13:00:00+01:00,149.67999267578125,2024,6
2024-02-05 15:00:00+01:00,149.22000122070312,2024,6
2024-02-05 17:00:00+01:00,148.77999877929688,2024,6
2024-02-06 09:00:00+01:00,149.9600067138672,2024,6
2024-02-06 11:00:00+01:00,151.05999755859375,2024,6
2024-02-06 13:00:00+01:00,151.17999267578125,2024,6
2024-02-06 15:00:00+01:00,151.75999450683594,2024,6
2024-02-06 17:00:00+01:00,151.55999755859375,2024,6
2024-02-07 09:00:00+01:00,152.52000427246094,2024,6
2024-02-07 11:00:00+01:00,151.63999938964844,2024,6
2024-02-07 13:00:00+01:00,151.72000122070312,2024,6
2024-02-07 15:00:00+01:00,151.33999633789062,2024,6
2024-02-07 17:00:00+01:00,150.94000244140625,2024,6
2024-02-08 09:00:00+01:00,151.77999877929688,2024,6
2024-02-08 11:00:00+01:00,150.8800048828125,2024,6
2024-02-08 13:00:00+01:00,151.17999267578125,2024,6
2024-02-08 15:00:00+01:00,151.82000732421875,2024,6
2024-02-08 17:00:00+01:00,151.1199951171875,2024,6
2024-02-09 09:00:00+01:00,151.67999267578125,2024,6
2024-02-09 11:00:00+01:00,151.63999938964844,2024,6
2024-02-09 13:00:00+01:00,149.5399932861328,2024,6
2024-02-09 15:00:00+01:00,150.44000244140625,2024,6
2024-02-09 17:00:00+01:00,149.8800048828125,2024,6
