Datetime,Open,Year,Week
2024-01-15 09:00:00+01:00,149.0,2024,3
2024-01-15 11:00:00+01:00,148.4600067138672,2024,3
2024-01-15 13:00:00+01:00,148.72000122070312,2024,3
2024-01-15 15:00:00+01:00,148.0800018310547,2024,3
2024-01-15 17:00:00+01:00,148.22000122070312,2024,3
2024-01-16 09:00:00+01:00,147.27999877929688,2024,3
2024-01-16 11:00:00+01:00,147.60000610351562,2024,3
2024-01-16 13:00:00+01:00,148.0,2024,3
2024-01-16 15:00:00+01:00,148.17999267578125,2024,3
2024-01-16 17:00:00+01:00,147.97999572753906,2024,3
2024-01-17 09:00:00+01:00,146.24000549316406,2024,3
2024-01-17 11:00:00+01:00,147.10000610351562,2024,3
2024-01-17 13:00:00+01:00,147.27999877929688,2024,3
2024-01-17 15:00:00+01:00,146.74000549316406,2024,3
2024-01-17 17:00:00+01:00,146.77999877929688,2024,3
2024-01-18 09:00:00+01:00,147.05999755859375,2024,3
2024-01-18 11:00:00+01:00,148.66000366210938,2024,3
2024-01-18 13:00:00+01:00,149.27999877929688,2024,3
2024-01-18 15:00:00+01:00,149.5,2024,3
2024-01-18 17:00:00+01:00,149.8800048828125,2024,3
2024-01-19 09:00:00+01:00,150.16000366210938,2024,3
2024-01-19 11:00:00+01:00,149.94000244140625,2024,3
2024-01-19 13:00:00+01:00,150.05999755859375,2024,3
2024-01-19 15:00:00+01:00,149.4199981689453,2024,3
2024-01-19 17:00:00+01:00,148.60000610351562,2024,3
