Datetime,Open,Year,Week
2023-01-09 09:00:00+01:00,116.9000015258789,2023,2
2023-01-09 11:00:00+01:00,116.16000366210938,2023,2
2023-01-09 13:00:00+01:00,116.23999786376953,2023,2
2023-01-09 15:00:00+01:00,117.0,2023,2
2023-01-09 17:00:00+01:00,117.83999633789062,2023,2
2023-01-10 09:00:00+01:00,117.0,2023,2
2023-01-10 11:00:00+01:00,114.87999725341797,2023,2
2023-01-10 13:00:00+01:00,114.95999908447266,2023,2
2023-01-10 15:00:00+01:00,115.26000213623047,2023,2
2023-01-10 17:00:00+01:00,114.9000015258789,2023,2
2023-01-11 09:00:00+01:00,114.77999877929688,2023,2
2023-01-11 11:00:00+01:00,114.5,2023,2
2023-01-11 13:00:00+01:00,114.77999877929688,2023,2
2023-01-11 15:00:00+01:00,113.5999984741211,2023,2
2023-01-11 17:00:00+01:00,113.4000015258789,2023,2
2023-01-12 09:00:00+01:00,114.58000183105469,2023,2
2023-01-12 11:00:00+01:00,115.05999755859375,2023,2
2023-01-12 13:00:00+01:00,115.08000183105469,2023,2
2023-01-12 15:00:00+01:00,115.41999816894531,2023,2
2023-01-12 17:00:00+01:00,116.19999694824219,2023,2
2023-01-13 09:00:00+01:00,116.44000244140625,2023,2
2023-01-13 11:00:00+01:00,117.23999786376953,2023,2
2023-01-13 13:00:00+01:00,116.5199966430664,2023,2
2023-01-13 15:00:00+01:00,116.69999694824219,2023,2
2023-01-13 17:00:00+01:00,117.0999984741211,2023,2
