Datetime,Open,Year,Week
2022-12-12 09:00:00+01:00,101.19999694824219,2022,50
2022-12-12 11:00:00+01:00,102.44999694824219,2022,50
2022-12-12 13:00:00+01:00,102.5999984741211,2022,50
2022-12-12 15:00:00+01:00,102.0999984741211,2022,50
2022-12-12 17:00:00+01:00,102.8499984741211,2022,50
2022-12-13 09:00:00+01:00,102.30000305175781,2022,50
2022-12-13 11:00:00+01:00,103.05000305175781,2022,50
2022-12-13 13:00:00+01:00,102.94999694824219,2022,50
2022-12-13 15:00:00+01:00,103.5999984741211,2022,50
2022-12-13 17:00:00+01:00,103.69999694824219,2022,50
2022-12-14 09:00:00+01:00,103.3499984741211,2022,50
2022-12-14 11:00:00+01:00,102.25,2022,50
2022-12-14 13:00:00+01:00,102.3499984741211,2022,50
2022-12-14 15:00:00+01:00,102.5,2022,50
2022-12-14 17:00:00+01:00,102.0999984741211,2022,50
2022-12-15 09:00:00+01:00,101.5,2022,50
2022-12-15 11:00:00+01:00,101.4000015258789,2022,50
2022-12-15 13:00:00+01:00,102.30000305175781,2022,50
2022-12-15 15:00:00+01:00,99.83999633789062,2022,50
2022-12-15 17:00:00+01:00,99.18000030517578,2022,50
2022-12-16 09:00:00+01:00,98.5999984741211,2022,50
2022-12-16 11:00:00+01:00,95.5,2022,50
2022-12-16 13:00:00+01:00,95.81999969482422,2022,50
2022-12-16 15:00:00+01:00,96.4800033569336,2022,50
2022-12-16 17:00:00+01:00,95.66000366210938,2022,50
