Datetime,Open,Year,Week
2023-06-05 09:00:00+02:00,117.69999694824219,2023,23
2023-06-05 11:00:00+02:00,117.25,2023,23
2023-06-05 13:00:00+02:00,118.19999694824219,2023,23
2023-06-05 15:00:00+02:00,118.80000305175781,2023,23
2023-06-05 17:00:00+02:00,118.5999984741211,2023,23
2023-06-06 09:00:00+02:00,118.05000305175781,2023,23
2023-06-06 11:00:00+02:00,115.75,2023,23
2023-06-06 13:00:00+02:00,116.5,2023,23
2023-06-06 15:00:00+02:00,117.05000305175781,2023,23
2023-06-06 17:00:00+02:00,116.6500015258789,2023,23
2023-06-07 09:00:00+02:00,116.5999984741211,2023,23
2023-06-07 11:00:00+02:00,116.5,2023,23
2023-06-07 13:00:00+02:00,117.1500015258789,2023,23
2023-06-07 15:00:00+02:00,117.44999694824219,2023,23
2023-06-07 17:00:00+02:00,117.1500015258789,2023,23
2023-06-08 09:00:00+02:00,116.1500015258789,2023,23
2023-06-08 11:00:00+02:00,117.80000305175781,2023,23
2023-06-08 13:00:00+02:00,118.0,2023,23
2023-06-08 15:00:00+02:00,117.30000305175781,2023,23
2023-06-08 17:00:00+02:00,117.94999694824219,2023,23
2023-06-09 09:00:00+02:00,117.80000305175781,2023,23
2023-06-09 11:00:00+02:00,117.94999694824219,2023,23
2023-06-09 13:00:00+02:00,116.94999694824219,2023,23
2023-06-09 15:00:00+02:00,117.3499984741211,2023,23
2023-06-09 17:00:00+02:00,116.9000015258789,2023,23
