Datetime,Open,Year,Week
2023-05-29 09:00:00+02:00,119.1500015258789,2023,22
2023-05-29 11:00:00+02:00,117.5999984741211,2023,22
2023-05-29 13:00:00+02:00,118.0,2023,22
2023-05-29 15:00:00+02:00,117.25,2023,22
2023-05-29 17:00:00+02:00,117.19999694824219,2023,22
2023-05-30 09:00:00+02:00,117.3499984741211,2023,22
2023-05-30 11:00:00+02:00,117.05000305175781,2023,22
2023-05-30 13:00:00+02:00,117.30000305175781,2023,22
2023-05-30 15:00:00+02:00,117.94999694824219,2023,22
2023-05-30 17:00:00+02:00,117.4000015258789,2023,22
2023-05-31 09:00:00+02:00,116.0999984741211,2023,22
2023-05-31 11:00:00+02:00,117.3499984741211,2023,22
2023-05-31 13:00:00+02:00,118.0,2023,22
2023-05-31 15:00:00+02:00,117.5,2023,22
2023-05-31 17:00:00+02:00,115.75,2023,22
2023-06-01 09:00:00+02:00,117.5,2023,22
2023-06-01 11:00:00+02:00,116.5,2023,22
2023-06-01 13:00:00+02:00,115.30000305175781,2023,22
2023-06-01 15:00:00+02:00,115.1500015258789,2023,22
2023-06-01 17:00:00+02:00,116.05000305175781,2023,22
2023-06-02 09:00:00+02:00,117.05000305175781,2023,22
2023-06-02 11:00:00+02:00,116.3499984741211,2023,22
2023-06-02 13:00:00+02:00,117.55000305175781,2023,22
2023-06-02 15:00:00+02:00,118.05000305175781,2023,22
2023-06-02 17:00:00+02:00,118.05000305175781,2023,22
