Datetime,Open,Year,Week
2024-01-22 09:00:00+01:00,74.0,2024,4
2024-01-22 11:00:00+01:00,73.44000244140625,2024,4
2024-01-22 13:00:00+01:00,73.33999633789062,2024,4
2024-01-22 15:00:00+01:00,73.0199966430664,2024,4
2024-01-22 17:00:00+01:00,72.41999816894531,2024,4
2024-01-23 09:00:00+01:00,72.9000015258789,2024,4
2024-01-23 11:00:00+01:00,73.5999984741211,2024,4
2024-01-23 13:00:00+01:00,74.05999755859375,2024,4
2024-01-23 15:00:00+01:00,74.0,2024,4
2024-01-23 17:00:00+01:00,74.69999694824219,2024,4
2024-01-24 09:00:00+01:00,75.68000030517578,2024,4
2024-01-24 11:00:00+01:00,75.4800033569336,2024,4
2024-01-24 13:00:00+01:00,75.73999786376953,2024,4
2024-01-24 15:00:00+01:00,75.58000183105469,2024,4
2024-01-24 17:00:00+01:00,75.44000244140625,2024,4
2024-01-25 09:00:00+01:00,75.19999694824219,2024,4
2024-01-25 11:00:00+01:00,74.80000305175781,2024,4
2024-01-25 13:00:00+01:00,74.0199966430664,2024,4
2024-01-25 15:00:00+01:00,74.08000183105469,2024,4
2024-01-25 17:00:00+01:00,73.66000366210938,2024,4
2024-01-26 09:00:00+01:00,73.87999725341797,2024,4
2024-01-26 11:00:00+01:00,75.86000061035156,2024,4
2024-01-26 13:00:00+01:00,76.72000122070312,2024,4
2024-01-26 15:00:00+01:00,77.45999908447266,2024,4
2024-01-26 17:00:00+01:00,76.55999755859375,2024,4
