Datetime,Open,Year,Week
2024-08-05 09:00:00+02:00,152.0,2024,32
2024-08-05 11:00:00+02:00,154.1999969482422,2024,32
2024-08-05 13:00:00+02:00,152.97999572753906,2024,32
2024-08-05 15:00:00+02:00,151.89999389648438,2024,32
2024-08-05 17:00:00+02:00,154.25999450683594,2024,32
2024-08-06 09:00:00+02:00,156.3000030517578,2024,32
2024-08-06 11:00:00+02:00,154.89999389648438,2024,32
2024-08-06 13:00:00+02:00,154.5800018310547,2024,32
2024-08-06 15:00:00+02:00,152.9199981689453,2024,32
2024-08-06 17:00:00+02:00,154.66000366210938,2024,32
2024-08-07 09:00:00+02:00,155.9199981689453,2024,32
2024-08-07 11:00:00+02:00,157.4199981689453,2024,32
2024-08-07 13:00:00+02:00,157.8800048828125,2024,32
2024-08-07 15:00:00+02:00,155.10000610351562,2024,32
2024-08-07 17:00:00+02:00,155.5,2024,32
2024-08-08 09:00:00+02:00,154.10000610351562,2024,32
2024-08-08 11:00:00+02:00,155.4600067138672,2024,32
2024-08-08 13:00:00+02:00,154.60000610351562,2024,32
2024-08-08 15:00:00+02:00,157.8800048828125,2024,32
2024-08-08 17:00:00+02:00,159.27999877929688,2024,32
2024-08-09 09:00:00+02:00,158.13999938964844,2024,32
2024-08-09 11:00:00+02:00,157.60000610351562,2024,32
2024-08-09 13:00:00+02:00,156.9600067138672,2024,32
2024-08-09 15:00:00+02:00,157.0,2024,32
2024-08-09 17:00:00+02:00,156.77999877929688,2024,32
