Datetime,Open,Year,Week
2024-03-18 09:00:00+01:00,185.02000427246094,2024,12
2024-03-18 11:00:00+01:00,186.24000549316406,2024,12
2024-03-18 13:00:00+01:00,184.97999572753906,2024,12
2024-03-18 15:00:00+01:00,184.47999572753906,2024,12
2024-03-18 17:00:00+01:00,183.5,2024,12
2024-03-19 09:00:00+01:00,183.44000244140625,2024,12
2024-03-19 11:00:00+01:00,182.9600067138672,2024,12
2024-03-19 13:00:00+01:00,174.82000732421875,2024,12
2024-03-19 15:00:00+01:00,171.86000061035156,2024,12
2024-03-19 17:00:00+01:00,173.5399932861328,2024,12
2024-03-20 09:00:00+01:00,172.10000610351562,2024,12
2024-03-20 11:00:00+01:00,175.0399932861328,2024,12
2024-03-20 13:00:00+01:00,176.60000610351562,2024,12
2024-03-20 15:00:00+01:00,177.27999877929688,2024,12
2024-03-20 17:00:00+01:00,175.4600067138672,2024,12
2024-03-21 09:00:00+01:00,178.67999267578125,2024,12
2024-03-21 11:00:00+01:00,174.8000030517578,2024,12
2024-03-21 13:00:00+01:00,174.5399932861328,2024,12
2024-03-21 15:00:00+01:00,174.47999572753906,2024,12
2024-03-21 17:00:00+01:00,174.60000610351562,2024,12
2024-03-22 09:00:00+01:00,174.5,2024,12
2024-03-22 11:00:00+01:00,173.05999755859375,2024,12
2024-03-22 13:00:00+01:00,174.33999633789062,2024,12
2024-03-22 15:00:00+01:00,174.6999969482422,2024,12
2024-03-22 17:00:00+01:00,175.44000244140625,2024,12
