Datetime,Open,Year,Week
2024-04-08 09:00:00+02:00,266.79998779296875,2024,15
2024-04-08 11:00:00+02:00,268.29998779296875,2024,15
2024-04-08 13:00:00+02:00,268.0,2024,15
2024-04-08 15:00:00+02:00,267.79998779296875,2024,15
2024-04-08 17:00:00+02:00,268.1000061035156,2024,15
2024-04-09 09:00:00+02:00,268.1000061035156,2024,15
2024-04-09 11:00:00+02:00,267.20001220703125,2024,15
2024-04-09 13:00:00+02:00,266.29998779296875,2024,15
2024-04-09 15:00:00+02:00,266.79998779296875,2024,15
2024-04-09 17:00:00+02:00,264.0,2024,15
2024-04-10 09:00:00+02:00,265.0,2024,15
2024-04-10 11:00:00+02:00,264.0,2024,15
2024-04-10 13:00:00+02:00,264.79998779296875,2024,15
2024-04-10 15:00:00+02:00,263.0,2024,15
2024-04-10 17:00:00+02:00,263.70001220703125,2024,15
2024-04-11 09:00:00+02:00,263.1000061035156,2024,15
2024-04-11 11:00:00+02:00,262.70001220703125,2024,15
2024-04-11 13:00:00+02:00,262.5,2024,15
2024-04-11 15:00:00+02:00,262.6000061035156,2024,15
2024-04-11 17:00:00+02:00,260.20001220703125,2024,15
2024-04-12 09:00:00+02:00,262.79998779296875,2024,15
2024-04-12 11:00:00+02:00,264.1000061035156,2024,15
2024-04-12 13:00:00+02:00,263.5,2024,15
2024-04-12 15:00:00+02:00,262.0,2024,15
2024-04-12 17:00:00+02:00,261.3999938964844,2024,15
