Datetime,Open,Year,Week
2024-03-04 09:00:00+01:00,252.0,2024,10
2024-03-04 11:00:00+01:00,251.3000030517578,2024,10
2024-03-04 13:00:00+01:00,251.6999969482422,2024,10
2024-03-04 15:00:00+01:00,251.60000610351562,2024,10
2024-03-04 17:00:00+01:00,251.5500030517578,2024,10
2024-03-05 09:00:00+01:00,252.25,2024,10
2024-03-05 11:00:00+01:00,251.64999389648438,2024,10
2024-03-05 13:00:00+01:00,252.35000610351562,2024,10
2024-03-05 15:00:00+01:00,252.8000030517578,2024,10
2024-03-05 17:00:00+01:00,253.6999969482422,2024,10
2024-03-06 09:00:00+01:00,254.3000030517578,2024,10
2024-03-06 11:00:00+01:00,254.60000610351562,2024,10
2024-03-06 13:00:00+01:00,255.3000030517578,2024,10
2024-03-06 15:00:00+01:00,254.8000030517578,2024,10
2024-03-06 17:00:00+01:00,254.35000610351562,2024,10
2024-03-07 09:00:00+01:00,254.5,2024,10
2024-03-07 11:00:00+01:00,254.64999389648438,2024,10
2024-03-07 13:00:00+01:00,255.39999389648438,2024,10
2024-03-07 15:00:00+01:00,255.5500030517578,2024,10
2024-03-07 17:00:00+01:00,256.0,2024,10
2024-03-08 09:00:00+01:00,257.1499938964844,2024,10
2024-03-08 11:00:00+01:00,258.20001220703125,2024,10
2024-03-08 13:00:00+01:00,258.54998779296875,2024,10
2024-03-08 15:00:00+01:00,258.54998779296875,2024,10
2024-03-08 17:00:00+01:00,259.04998779296875,2024,10
