Datetime,Open,Year,Week
2024-10-14 09:00:00+02:00,297.5,2024,42
2024-10-14 11:00:00+02:00,297.20001220703125,2024,42
2024-10-14 13:00:00+02:00,297.8999938964844,2024,42
2024-10-14 15:00:00+02:00,298.29998779296875,2024,42
2024-10-14 17:00:00+02:00,298.5,2024,42
2024-10-15 09:00:00+02:00,300.0,2024,42
2024-10-15 11:00:00+02:00,300.0,2024,42
2024-10-15 13:00:00+02:00,300.79998779296875,2024,42
2024-10-15 15:00:00+02:00,299.6000061035156,2024,42
2024-10-15 17:00:00+02:00,301.1000061035156,2024,42
2024-10-16 09:00:00+02:00,302.0,2024,42
2024-10-16 11:00:00+02:00,299.70001220703125,2024,42
2024-10-16 13:00:00+02:00,299.3999938964844,2024,42
2024-10-16 15:00:00+02:00,301.20001220703125,2024,42
2024-10-16 17:00:00+02:00,302.1000061035156,2024,42
2024-10-17 09:00:00+02:00,301.5,2024,42
2024-10-17 11:00:00+02:00,301.5,2024,42
2024-10-17 13:00:00+02:00,303.0,2024,42
2024-10-17 15:00:00+02:00,302.5,2024,42
2024-10-17 17:00:00+02:00,302.3999938964844,2024,42
2024-10-18 09:00:00+02:00,302.29998779296875,2024,42
2024-10-18 11:00:00+02:00,303.3999938964844,2024,42
2024-10-18 13:00:00+02:00,303.0,2024,42
2024-10-18 15:00:00+02:00,303.3999938964844,2024,42
2024-10-18 17:00:00+02:00,303.70001220703125,2024,42
