Datetime,Open,Year,Week
2024-09-02 09:00:00+02:00,14.800000190734863,2024,36
2024-09-02 11:00:00+02:00,14.692000389099121,2024,36
2024-09-02 13:00:00+02:00,14.607999801635742,2024,36
2024-09-02 15:00:00+02:00,14.654000282287598,2024,36
2024-09-02 17:00:00+02:00,14.696000099182129,2024,36
2024-09-03 09:00:00+02:00,14.862000465393066,2024,36
2024-09-03 11:00:00+02:00,14.678000450134277,2024,36
2024-09-03 13:00:00+02:00,14.583999633789062,2024,36
2024-09-03 15:00:00+02:00,14.567999839782715,2024,36
2024-09-03 17:00:00+02:00,14.460000038146973,2024,36
2024-09-04 09:00:00+02:00,14.199999809265137,2024,36
2024-09-04 11:00:00+02:00,14.371999740600586,2024,36
2024-09-04 13:00:00+02:00,14.432000160217285,2024,36
2024-09-04 15:00:00+02:00,14.477999687194824,2024,36
2024-09-04 17:00:00+02:00,14.562000274658203,2024,36
2024-09-05 09:00:00+02:00,14.333999633789062,2024,36
2024-09-05 11:00:00+02:00,14.67199993133545,2024,36
2024-09-05 13:00:00+02:00,14.75,2024,36
2024-09-05 15:00:00+02:00,14.968000411987305,2024,36
2024-09-05 17:00:00+02:00,15.03600025177002,2024,36
2024-09-06 09:00:00+02:00,14.89799976348877,2024,36
2024-09-06 11:00:00+02:00,14.789999961853027,2024,36
2024-09-06 13:00:00+02:00,14.8100004196167,2024,36
2024-09-06 15:00:00+02:00,14.947999954223633,2024,36
2024-09-06 17:00:00+02:00,14.678000450134277,2024,36
