Datetime,Open,Year,Week
2024-08-19 09:00:00+02:00,25.200000762939453,2024,34
2024-08-19 11:00:00+02:00,25.309999465942383,2024,34
2024-08-19 13:00:00+02:00,25.270000457763672,2024,34
2024-08-19 15:00:00+02:00,25.280000686645508,2024,34
2024-08-19 17:00:00+02:00,25.290000915527344,2024,34
2024-08-20 09:00:00+02:00,25.25,2024,34
2024-08-20 11:00:00+02:00,25.200000762939453,2024,34
2024-08-20 13:00:00+02:00,25.09000015258789,2024,34
2024-08-20 15:00:00+02:00,25.079999923706055,2024,34
2024-08-20 17:00:00+02:00,25.110000610351562,2024,34
2024-08-21 09:00:00+02:00,25.09000015258789,2024,34
2024-08-21 11:00:00+02:00,25.040000915527344,2024,34
2024-08-21 13:00:00+02:00,25.0,2024,34
2024-08-21 15:00:00+02:00,25.040000915527344,2024,34
2024-08-21 17:00:00+02:00,24.989999771118164,2024,34
2024-08-22 09:00:00+02:00,25.020000457763672,2024,34
2024-08-22 11:00:00+02:00,25.09000015258789,2024,34
2024-08-22 13:00:00+02:00,25.110000610351562,2024,34
2024-08-22 15:00:00+02:00,25.100000381469727,2024,34
2024-08-22 17:00:00+02:00,25.1299991607666,2024,34
2024-08-23 09:00:00+02:00,25.190000534057617,2024,34
2024-08-23 11:00:00+02:00,25.200000762939453,2024,34
2024-08-23 13:00:00+02:00,25.25,2024,34
2024-08-23 15:00:00+02:00,25.229999542236328,2024,34
2024-08-23 17:00:00+02:00,25.170000076293945,2024,34
