Datetime,Open,Year,Week
2024-04-02 09:00:00+02:00,107.19999694824219,2024,14
2024-04-02 11:00:00+02:00,106.75,2024,14
2024-04-02 13:00:00+02:00,107.3499984741211,2024,14
2024-04-02 15:00:00+02:00,107.30000305175781,2024,14
2024-04-02 17:00:00+02:00,106.8499984741211,2024,14
2024-04-03 09:00:00+02:00,106.94999694824219,2024,14
2024-04-03 11:00:00+02:00,108.94999694824219,2024,14
2024-04-03 13:00:00+02:00,109.5,2024,14
2024-04-03 15:00:00+02:00,110.55000305175781,2024,14
2024-04-03 17:00:00+02:00,111.30000305175781,2024,14
2024-04-04 09:00:00+02:00,111.9000015258789,2024,14
2024-04-04 11:00:00+02:00,113.6500015258789,2024,14
2024-04-04 13:00:00+02:00,114.9000015258789,2024,14
2024-04-04 15:00:00+02:00,114.6500015258789,2024,14
2024-04-04 17:00:00+02:00,114.5,2024,14
2024-04-05 09:00:00+02:00,112.80000305175781,2024,14
2024-04-05 11:00:00+02:00,112.0999984741211,2024,14
2024-04-05 13:00:00+02:00,112.69999694824219,2024,14
2024-04-05 15:00:00+02:00,112.5,2024,14
2024-04-05 17:00:00+02:00,112.25,2024,14
