Datetime,Open,Year,Week
2024-07-29 09:00:00+02:00,87.91999816894531,2024,31
2024-07-29 11:00:00+02:00,87.45999908447266,2024,31
2024-07-29 13:00:00+02:00,87.4000015258789,2024,31
2024-07-29 15:00:00+02:00,87.04000091552734,2024,31
2024-07-29 17:00:00+02:00,86.58000183105469,2024,31
2024-07-30 09:00:00+02:00,86.69999694824219,2024,31
2024-07-30 11:00:00+02:00,86.77999877929688,2024,31
2024-07-30 13:00:00+02:00,86.68000030517578,2024,31
2024-07-30 15:00:00+02:00,86.69999694824219,2024,31
2024-07-30 17:00:00+02:00,86.76000213623047,2024,31
2024-07-31 09:00:00+02:00,86.45999908447266,2024,31
2024-07-31 11:00:00+02:00,86.4800033569336,2024,31
2024-07-31 13:00:00+02:00,86.22000122070312,2024,31
2024-07-31 15:00:00+02:00,85.77999877929688,2024,31
2024-07-31 17:00:00+02:00,85.9000015258789,2024,31
2024-08-01 09:00:00+02:00,82.4000015258789,2024,31
2024-08-01 11:00:00+02:00,82.94000244140625,2024,31
2024-08-01 13:00:00+02:00,83.9800033569336,2024,31
2024-08-01 15:00:00+02:00,84.08000183105469,2024,31
2024-08-01 17:00:00+02:00,82.80000305175781,2024,31
2024-08-02 09:00:00+02:00,82.86000061035156,2024,31
2024-08-02 11:00:00+02:00,82.9800033569336,2024,31
2024-08-02 13:00:00+02:00,82.91999816894531,2024,31
2024-08-02 15:00:00+02:00,82.41999816894531,2024,31
2024-08-02 17:00:00+02:00,82.19999694824219,2024,31
